accepted_name,verbatim_name,taxonomic_status,species,subspecies,taxon_rank,class,order,family,genus,is_marine,is_brackish,is_freshwater,taxon_id,ncbi_id,region
Coryphaenoides armatus,Coryphaenoides armatus,accepted,Coryphaenoides armatus,NA,species,Actinopteri,Gadiformes,Macrouridae,Coryphaenoides,TRUE,FALSE,FALSE,158952,76798,North American Pacific Fijordland
Lycenchelys camchatica,Lycenchelys camchatica,accepted,Lycenchelys camchatica,NA,species,Actinopteri,Perciformes,Zoarcidae,Lycenchelys,TRUE,FALSE,FALSE,254591,740700,North American Pacific Fijordland
Triglops metopias,Triglops metopias,accepted,Triglops metopias,NA,species,Actinopteri,Perciformes,Cottidae,Triglops,TRUE,FALSE,FALSE,274400,NA,North American Pacific Fijordland
Liparis ochotensis,Liparis ochotensis,accepted,Liparis ochotensis,NA,species,Actinopteri,Perciformes,Liparidae,Liparis,TRUE,FALSE,FALSE,274529,1642177,North American Pacific Fijordland
Paraliparis melanobranchus,Paraliparis melanobranchus,accepted,Paraliparis melanobranchus,NA,species,Actinopteri,Perciformes,Liparidae,Paraliparis,TRUE,FALSE,FALSE,274596,557358,North American Pacific Fijordland
Sebastes chlorostictus,Sebastes chlorostictus,accepted,Sebastes chlorostictus,NA,species,Actinopteri,Perciformes,Sebastidae,Sebastes,TRUE,FALSE,FALSE,274781,72064,North American Pacific Fijordland
Cyclothone atraria,Cyclothone atraria,accepted,Cyclothone atraria,NA,species,Actinopteri,Stomiiformes,Gonostomatidae,Cyclothone,TRUE,FALSE,FALSE,274943,48443,North American Pacific Fijordland
Brosmophycis marginata,Brosmophycis marginata,accepted,Brosmophycis marginata,NA,species,Actinopteri,Ophidiiformes,Bythitidae,Brosmophycis,TRUE,FALSE,FALSE,280000,334377,North American Pacific Fijordland
Rhinoliparis barbulifer,Rhinoliparis barbulifer,accepted,Rhinoliparis barbulifer,NA,species,Actinopteri,Perciformes,Liparidae,Rhinoliparis,TRUE,FALSE,FALSE,282585,446837,North American Pacific Fijordland
Spirinchus starksi,Spirinchus starksi,accepted,Spirinchus starksi,NA,species,Actinopteri,Osmeriformes,Osmeridae,Spirinchus,TRUE,FALSE,FALSE,282843,443727,North American Pacific Fijordland
Lumpenus fabricii,Lumpenus fabricii,accepted,Lumpenus fabricii,NA,species,Actinopteri,Perciformes,Stichaeidae,Lumpenus,TRUE,FALSE,FALSE,127073,NA,North American Pacific Fijordland
Salvelinus fontinalis,Salvelinus fontinalis,accepted,Salvelinus fontinalis,NA,species,Actinopteri,Salmoniformes,Salmonidae,Salvelinus,TRUE,TRUE,TRUE,154241,8038,North American Pacific Fijordland
Argyropelecus sladeni,Argyropelecus sladeni,accepted,Argyropelecus sladeni,NA,species,Actinopteri,Stomiiformes,Sternoptychidae,Argyropelecus,TRUE,FALSE,FALSE,158837,81870,North American Pacific Fijordland
Phanerodon furcatus,Phanerodon furcatus,accepted,Phanerodon furcatus,NA,species,Actinopteri,Ovalentaria incertae sedis,Embiotocidae,Phanerodon,TRUE,FALSE,FALSE,240730,100200,North American Pacific Fijordland
Myoxocephalus jaok,Myoxocephalus jaok,accepted,Myoxocephalus jaok,NA,species,Actinopteri,Perciformes,Cottidae,Myoxocephalus,TRUE,FALSE,FALSE,254527,980339,North American Pacific Fijordland
Bathyraja maculata,Bathyraja maculata,accepted,Bathyraja maculata,NA,species,Elasmobranchii,Rajiformes,Arhynchobatidae,Bathyraja,TRUE,FALSE,FALSE,271520,341246,North American Pacific Fijordland
Bathyraja violacea,Bathyraja violacea,accepted,Bathyraja violacea,NA,species,Elasmobranchii,Rajiformes,Arhynchobatidae,Bathyraja,TRUE,FALSE,FALSE,271540,392425,North American Pacific Fijordland
Oneirodes acanthias,Oneirodes acanthias,accepted,Oneirodes acanthias,NA,species,Actinopteri,Lophiiformes,Oneirodidae,Oneirodes,TRUE,FALSE,FALSE,272620,242955,North American Pacific Fijordland
Bassozetus zenkevitchi,Bassozetus zenkevitchi,accepted,Bassozetus zenkevitchi,NA,species,Actinopteri,Ophidiiformes,Ophidiidae,Bassozetus,TRUE,FALSE,FALSE,272795,181397,North American Pacific Fijordland
Pholis ornata,Pholis ornata,accepted,Pholis ornata,NA,species,Actinopteri,Perciformes,Pholidae,Pholis,TRUE,FALSE,FALSE,273692,283028,North American Pacific Fijordland
Chirolophis tarsodes,Chirolophis tarsodes,accepted,Chirolophis tarsodes,NA,species,Actinopteri,Perciformes,Stichaeidae,Chirolophis,TRUE,FALSE,FALSE,273991,NA,North American Pacific Fijordland
Sebastes polyspinis,Sebastes polyspinis,accepted,Sebastes polyspinis,NA,species,Actinopteri,Perciformes,Sebastidae,Sebastes,TRUE,FALSE,FALSE,274837,394702,North American Pacific Fijordland
Sebastes semicinctus,Sebastes semicinctus,accepted,Sebastes semicinctus,NA,species,Actinopteri,Perciformes,Sebastidae,Sebastes,TRUE,FALSE,FALSE,274851,320568,North American Pacific Fijordland
Lycodapus parviceps,Lycodapus parviceps,accepted,Lycodapus parviceps,NA,species,Actinopteri,Perciformes,Zoarcidae,Lycodapus,TRUE,FALSE,FALSE,279393,1772030,North American Pacific Fijordland
Congriscus megastoma,Congriscus megastoma,accepted,Congriscus megastoma,NA,species,Actinopteri,Anguilliformes,Congridae,Congriscus,TRUE,FALSE,FALSE,280374,1604600,North American Pacific Fijordland
Sarda lineolata,Sarda lineolata,accepted,Sarda lineolata,NA,species,Actinopteri,Scombriformes,Scombridae,Sarda,TRUE,FALSE,FALSE,304449,NA,North American Pacific Fijordland
Sebastes mystinus,Sebastes mystinus,accepted,Sebastes mystinus,NA,species,Actinopteri,Perciformes,Sebastidae,Sebastes,TRUE,FALSE,FALSE,274823,72088,Northern California
Embiotoca lateralis,Embiotoca lateralis,accepted,Embiotoca lateralis,NA,species,Actinopteri,Ovalentaria incertae sedis,Embiotocidae,Embiotoca,TRUE,FALSE,FALSE,240740,229144,Northern California
Hexagrammos decagrammus,Hexagrammos decagrammus,accepted,Hexagrammos decagrammus,NA,species,Actinopteri,Perciformes,Hexagrammidae,Hexagrammos,TRUE,FALSE,FALSE,240732,274741,Northern California
Sebastes atrovirens,Sebastes atrovirens,accepted,Sebastes atrovirens,NA,species,Actinopteri,Perciformes,Sebastidae,Sebastes,TRUE,FALSE,FALSE,274772,72056,Northern California
Merluccius productus,Merluccius productus,accepted,Merluccius productus,NA,species,Actinopteri,Gadiformes,Merlucciidae,Merluccius,TRUE,TRUE,FALSE,272458,89952,Northern California
Phanerodon vacca,Phanerodon vacca,accepted,Phanerodon vacca,NA,species,Actinopteri,Ovalentaria incertae sedis,Embiotocidae,Phanerodon,TRUE,FALSE,FALSE,1577347,NA,Northern California
Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,accepted,Oncorhynchus tshawytscha,NA,species,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,TRUE,TRUE,TRUE,158075,74940,Northern California
