#Query ID	#Subject	#Subject accession	#Subject Taxonomy ID	#Identity percentage	#Coverage	#evalue	#bitscore	#Source	#Taxonomy
ASV455	Bacillariophyta sp. RC-2015 chloroplast partial 16S rRNA gene, strain RCC 783	LN735463	515487	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Melosirales / Stephanopyxidaceae / Stephanopyxis / Stephanopyxis turris
ASV455	Stephanopyxis palmeriana isolate C97 16S ribosomal RNA gene, partial sequence; chloroplast	FJ002176	265565	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Melosirales / Stephanopyxidaceae / Stephanopyxis / Stephanopyxis palmeriana
ASV455	Uncultured alga isolate DGGE gel band T2 16S ribosomal RNA gene, partial sequence	DQ536180	171248	99.605	100	6.14e-126	462	Genbank	Eukaryota / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured alga
ASV455	Stephanopyxis nipponica chloroplast 16S rRNA gene, strain p117	AJ536465	218683	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Melosirales / Stephanopyxidaceae / Stephanopyxis / Stephanopyxis nipponica
ASV455	Uncultured bacterium clone CP_Otu6706 16S ribosomal RNA gene, partial sequence	KY281565	77133	99.184	97	8.00e-120	442	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV455	Uncultured diatom clone 0307_BHT3_9 16S ribosomal RNA gene, partial sequence; chloroplast	JQ515778	137771	98.024	100	2.88e-119	440	Genbank	Eukaryota / Bacillariophyta / unknown class / unknown order / unknown family / unknown genus / uncultured diatom
ASV455	Uncultured diatom clone 0307_BHT3_14 16S ribosomal RNA gene, partial sequence; chloroplast	JQ515746	137771	98.024	100	2.88e-119	440	Genbank	Eukaryota / Bacillariophyta / unknown class / unknown order / unknown family / unknown genus / uncultured diatom
ASV455	Uncultured bacterium clone #Ulva_OTU_37 16S ribosomal RNA gene, partial sequence	KC595556	77133	98.024	100	2.88e-119	440	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV455	Uncultured bacterium clone SINO903 16S ribosomal RNA gene, partial sequence	HM129976	77133	98.024	100	2.88e-119	440	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV455	Uncultured bacterium clone EpiNCA53 16S ribosomal RNA gene, partial sequence	FJ849115	77133	98.024	100	2.88e-119	440	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV456	Uncultured Ralstonia sp. clone dep1 16S ribosomal RNA gene, partial sequence	MT565488	114715	99.605	100	6.14e-126	462	Genbank	Bacteria / Proteobacteria / Betaproteobacteria / Burkholderiales / Burkholderiaceae / Ralstonia / uncultured Ralstonia sp.
ASV456	Uncultured bacterium gene for 16S ribosomal RNA, partial sequence, OTU: SPG-101	LC524112	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV456	Uncultured bacterium gene for 16S ribosomal RNA, partial sequence, OTU: SPG-97	LC524108	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV456	Ralstonia solanacearum strain AQ63 16S ribosomal RNA gene, partial sequence	MN122283	305	99.605	100	6.14e-126	462	Genbank	Bacteria / Proteobacteria / Betaproteobacteria / Burkholderiales / Burkholderiaceae / Ralstonia / Ralstonia solanacearum
ASV456	Uncultured prokaryote clone OTU0717 16S ribosomal RNA gene, partial sequence	MN024030	198431	99.605	100	6.14e-126	462	Genbank	unknown kingdom / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured prokaryote
ASV456	Ralstonia insidiosa strain CCBE 1007-18 16S ribosomal RNA gene, partial sequence	MK968569	190721	99.605	100	6.14e-126	462	Genbank	Bacteria / Proteobacteria / Betaproteobacteria / Burkholderiales / Burkholderiaceae / Ralstonia / Ralstonia insidiosa
ASV456	Ralstonia solanacearum strain SC162 16S ribosomal RNA gene, partial sequence	MH256547	305	99.605	100	6.14e-126	462	Genbank	Bacteria / Proteobacteria / Betaproteobacteria / Burkholderiales / Burkholderiaceae / Ralstonia / Ralstonia solanacearum
ASV456	Ralstonia solanacearum strain SC161 16S ribosomal RNA gene, partial sequence	MH256546	305	99.605	100	6.14e-126	462	Genbank	Bacteria / Proteobacteria / Betaproteobacteria / Burkholderiales / Burkholderiaceae / Ralstonia / Ralstonia solanacearum
ASV456	Ralstonia pseudosolanacearum strain SC156 16S ribosomal RNA gene, partial sequence	MH256541	1310165	99.605	100	6.14e-126	462	Genbank	Bacteria / Proteobacteria / Betaproteobacteria / Burkholderiales / Burkholderiaceae / Ralstonia / Ralstonia pseudosolanacearum
ASV456	Ralstonia insidiosa partial 16S rRNA gene, isolate RAV_CW4_II_A	LR215185	190721	99.605	100	6.14e-126	462	Genbank	Bacteria / Proteobacteria / Betaproteobacteria / Burkholderiales / Burkholderiaceae / Ralstonia / Ralstonia insidiosa
ASV457	Clupea pallasii CBM:ZF:20436 mitochondrial gene for 12S rRNA, partial sequence	LC552350	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV457	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151385	LC091582	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV457	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:112517	LC091581	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV457	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:049684	LC091580	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV457	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:192191	LC020932	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV457	Clupea pallasii mitochondrial DNA, complete genome	AP009134	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV457	Clupea harengus mitochondrion, complete genome	MN122931	7950	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV457	Clupea harengus isolate SF77 12S ribosomal RNA gene, partial sequence; mitochondrial	MH194498	7950	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV457	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:048004	LC091579	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV457	Sprattus sprattus isolate SEA0267 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MW818344	196075	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Sprattus / Sprattus sprattus
ASV459	Thalassiosira sp. isolate GF379-16S_31 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011824	1891026	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV459	Thalassiosira sp. isolate GF379-16S_30 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011823	1891026	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV459	Thalassiosira sp. isolate GF379-16S_22 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011815	1891026	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV459	Thalassiosira sp. isolate GF379-16S_20 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011813	1891026	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV459	Thalassiosira sp. isolate GF379-16S_7 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011804	1891026	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV459	Thalassiosira sp. isolate GF379-16S_4 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011802	1891026	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV459	Thalassiosira sp. isolate GF379-16S_2 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011799	1891026	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV459	Thalassiosira sp. isolate GF367-16S_29 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011797	1891026	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV459	Thalassiosira sp. isolate GF367-16S_28 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011796	1891026	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV459	Thalassiosira sp. isolate GF367-16S_26 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011794	1891026	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV460	Grammonema striatula isolate C41 16S ribosomal RNA gene, partial sequence; chloroplast	FJ002161	33645	100.000	100	1.32e-127	468	Genbank	Eukaryota / Bacillariophyta / Fragilariophyceae / Fragilariales / Fragilariaceae / Grammonema / Grammonema striatula
ASV460	Uncultured bacterium clone Tc48Tet1mesTet2ect 16S ribosomal RNA gene, partial sequence	EU290435	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV460	Fragilaria sp. RCC2508 chloroplast partial 16S rRNA gene, strain RCC 2508	LN735382	1606604	99.209	100	2.86e-124	457	Genbank	Eukaryota / Bacillariophyta / Fragilariophyceae / Fragilariales / Fragilariaceae / Fragilaria / Fragilaria sp. RCC2508
ASV460	Synedropsis sp. RCC2043 chloroplast partial 16S rRNA gene, strain RCC 2043	LN735323	1606704	99.209	100	2.86e-124	457	Genbank	Eukaryota / Bacillariophyta / Fragilariophyceae / Fragilariales / Fragilariaceae / Synedropsis / Synedropsis sp. RCC2043
ASV460	Uncultured bacterium clone Mar08_3 16S ribosomal RNA gene, partial sequence	HM018019	77133	99.209	100	2.86e-124	457	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV460	Uncultured bacterium clone Mar08_21 16S ribosomal RNA gene, partial sequence	HM018015	77133	99.209	100	2.86e-124	457	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV460	Uncultured bacterium clone Mar08_11 16S ribosomal RNA gene, partial sequence	HM018004	77133	99.209	100	2.86e-124	457	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV460	Uncultured bacterium clone OA5-30d-028 16S ribosomal RNA gene, partial sequence	JN976342	77133	99.209	100	2.86e-124	457	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV460	Uncultured bacterium clone OA4-30d-066 16S ribosomal RNA gene, partial sequence	JN976275	77133	99.209	100	2.86e-124	457	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV460	Synedra hyperborea isolate C44 16S ribosomal RNA gene, partial sequence; chloroplast	FJ002235	265534	99.209	100	2.86e-124	457	Genbank	Eukaryota / Bacillariophyta / Fragilariophyceae / Fragilariales / Fragilariaceae / Synedra / Synedra hyperborea
ASV461	Thalassiosira sp. isolate GF379-16S_31 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011824	1891026	99.209	100	2.86e-124	457	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV461	Thalassiosira sp. isolate GF379-16S_30 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011823	1891026	99.209	100	2.86e-124	457	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV461	Thalassiosira sp. isolate GF379-16S_22 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011815	1891026	99.209	100	2.86e-124	457	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV461	Thalassiosira sp. isolate GF379-16S_20 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011813	1891026	99.209	100	2.86e-124	457	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV461	Thalassiosira sp. isolate GF379-16S_7 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011804	1891026	99.209	100	2.86e-124	457	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV461	Thalassiosira sp. isolate GF379-16S_4 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011802	1891026	99.209	100	2.86e-124	457	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV461	Thalassiosira sp. isolate GF379-16S_2 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011799	1891026	99.209	100	2.86e-124	457	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV461	Thalassiosira sp. isolate GF367-16S_29 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011797	1891026	99.209	100	2.86e-124	457	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV461	Thalassiosira sp. isolate GF367-16S_28 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011796	1891026	99.209	100	2.86e-124	457	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV461	Thalassiosira sp. isolate GF367-16S_26 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011794	1891026	99.209	100	2.86e-124	457	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV462	Salmo salar isolate CES070 tRNA-Phe gene, partial sequence; 12S ribosomal RNA and tRNA-Val genes, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial	KY798502	8030	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Salmo / Salmo salar
ASV462	Salmo salar mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:021734	LC091619	8030	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Salmo / Salmo salar
ASV462	Salmo salar mitochondrial DNA, complete genome	LC012541	8030	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Salmo / Salmo salar
ASV462	Salmo salar mitochondrion, complete genome	KF792729	8030	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Salmo / Salmo salar
ASV462	Salmo salar mitochondrion, complete genome	JQ390056	8030	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Salmo / Salmo salar
ASV462	Salmo salar voucher Ss001 12S ribosomal RNA gene, partial sequence; mitochondrial	HQ167667	8030	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Salmo / Salmo salar
ASV462	Salmo salar haplotype Hap_1 12S ribosomal RNA gene, partial sequence; mitochondrial	EU643690	8030	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Salmo / Salmo salar
ASV462	Salmo salar mitochondrion, complete genome	AF133701	8030	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Salmo / Salmo salar
ASV462	Salmo salar mitochondrion, complete genome	NC_001960	8030	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Salmo / Salmo salar
ASV462	Salmo salar haplotype Hap_3 12S ribosomal RNA gene, partial sequence; mitochondrial	EU643688	8030	98.824	100	2.46e-78	303	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Salmo / Salmo salar
ASV463	Clupea pallasii CBM:ZF:20436 mitochondrial gene for 12S rRNA, partial sequence	LC552350	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV463	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151385	LC091582	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV463	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:112517	LC091581	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV463	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:049684	LC091580	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV463	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:192191	LC020932	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV463	Sprattus sprattus mitochondrial DNA, complete genome	AP009234	196075	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Sprattus / Sprattus sprattus
ASV463	Clupea pallasii mitochondrial DNA, complete genome	AP009134	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV463	Clupea harengus mitochondrion, complete genome	MN122931	7950	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV463	Clupea harengus isolate SF77 12S ribosomal RNA gene, partial sequence; mitochondrial	MH194498	7950	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV463	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:048004	LC091579	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV464	Uncultured Ralstonia sp. clone dep1 16S ribosomal RNA gene, partial sequence	MT565488	114715	99.605	100	6.14e-126	462	Genbank	Bacteria / Proteobacteria / Betaproteobacteria / Burkholderiales / Burkholderiaceae / Ralstonia / uncultured Ralstonia sp.
ASV464	Uncultured bacterium gene for 16S ribosomal RNA, partial sequence, OTU: SPG-101	LC524112	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV464	Uncultured bacterium gene for 16S ribosomal RNA, partial sequence, OTU: SPG-97	LC524108	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV464	Ralstonia solanacearum strain AQ63 16S ribosomal RNA gene, partial sequence	MN122283	305	99.605	100	6.14e-126	462	Genbank	Bacteria / Proteobacteria / Betaproteobacteria / Burkholderiales / Burkholderiaceae / Ralstonia / Ralstonia solanacearum
ASV464	Uncultured prokaryote clone OTU0717 16S ribosomal RNA gene, partial sequence	MN024030	198431	99.605	100	6.14e-126	462	Genbank	unknown kingdom / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured prokaryote
ASV464	Ralstonia insidiosa strain CCBE 1007-18 16S ribosomal RNA gene, partial sequence	MK968569	190721	99.605	100	6.14e-126	462	Genbank	Bacteria / Proteobacteria / Betaproteobacteria / Burkholderiales / Burkholderiaceae / Ralstonia / Ralstonia insidiosa
ASV464	Ralstonia solanacearum strain SC162 16S ribosomal RNA gene, partial sequence	MH256547	305	99.605	100	6.14e-126	462	Genbank	Bacteria / Proteobacteria / Betaproteobacteria / Burkholderiales / Burkholderiaceae / Ralstonia / Ralstonia solanacearum
ASV464	Ralstonia solanacearum strain SC161 16S ribosomal RNA gene, partial sequence	MH256546	305	99.605	100	6.14e-126	462	Genbank	Bacteria / Proteobacteria / Betaproteobacteria / Burkholderiales / Burkholderiaceae / Ralstonia / Ralstonia solanacearum
ASV464	Ralstonia pseudosolanacearum strain SC156 16S ribosomal RNA gene, partial sequence	MH256541	1310165	99.605	100	6.14e-126	462	Genbank	Bacteria / Proteobacteria / Betaproteobacteria / Burkholderiales / Burkholderiaceae / Ralstonia / Ralstonia pseudosolanacearum
ASV464	Ralstonia insidiosa partial 16S rRNA gene, isolate RAV_CW4_II_A	LR215185	190721	99.605	100	6.14e-126	462	Genbank	Bacteria / Proteobacteria / Betaproteobacteria / Burkholderiales / Burkholderiaceae / Ralstonia / Ralstonia insidiosa
ASV465	Gadus morhua genome assembly, organelle: mitochondrion	LS999103	8049	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus morhua
ASV465	Gadus morhua isolate RAN06 mitochondrion, complete genome	KX267053	8049	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus morhua
ASV465	Gadus morhua mitochondrion, complete genome	MN122852	8049	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus morhua
ASV465	Gadus chalcogrammus voucher UW152893 mitochondrion, complete genome	MH035601	1042646	98.824	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV465	Gadus chalcogrammus voucher UW151985_5 mitochondrion, complete genome	MH035595	1042646	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV465	Gadus chalcogrammus voucher UW151985_4 mitochondrion, complete genome	MH035594	1042646	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus chalcogrammus
ASV465	Boreogadus saida voucher USGS:ASC:BOSA 08-10 mitochondrion, complete genome	MH035532	44932	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Boreogadus / Boreogadus saida
ASV465	Gadus morhua genome assembly, organelle: mitochondrion	LS999407	8049	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus morhua
ASV465	Gadus morhua genome assembly, organelle: mitochondrion	LS999106	8049	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus morhua
ASV465	Gadus morhua genome assembly, organelle: mitochondrion	LS999105	8049	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Gadidae / Gadus / Gadus morhua
ASV466	Uncultured bacterium gene for 16S ribosomal RNA, partial sequence, OTU: SPG-65	LC524076	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV466	Uncultured bacterium clone KE_JC4262 16S ribosomal RNA gene, partial sequence	MK736340	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV466	Uncultured bacterium clone KE_JC4238 16S ribosomal RNA gene, partial sequence	MK736325	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV466	Candidatus Thioglobus sp. NP1 chromosome, complete genome	CP023860	2508687	99.605	100	6.14e-126	462	Genbank	Bacteria / Proteobacteria / Gammaproteobacteria / unknown order / unknown family / Candidatus Thioglobus / Candidatus Thioglobus sp. NP1
ASV466	Uncultured gamma proteobacterium clone AG-464-I17 16S ribosomal RNA gene, partial sequence	MH077424	86473	99.605	100	6.14e-126	462	Genbank	Bacteria / Proteobacteria / Gammaproteobacteria / unknown order / unknown family / unknown genus / uncultured Gammaproteobacteria bacterium
ASV466	Uncultured gamma proteobacterium clone AG-464-F10 16S ribosomal RNA gene, partial sequence	MH077410	86473	99.605	100	6.14e-126	462	Genbank	Bacteria / Proteobacteria / Gammaproteobacteria / unknown order / unknown family / unknown genus / uncultured Gammaproteobacteria bacterium
ASV466	Uncultured gamma proteobacterium clone AG-319-P16 16S ribosomal RNA gene, partial sequence	MH075086	86473	99.605	100	6.14e-126	462	Genbank	Bacteria / Proteobacteria / Gammaproteobacteria / unknown order / unknown family / unknown genus / uncultured Gammaproteobacteria bacterium
ASV466	Uncultured gamma proteobacterium clone AG-319-E10 16S ribosomal RNA gene, partial sequence	MH075020	86473	99.605	100	6.14e-126	462	Genbank	Bacteria / Proteobacteria / Gammaproteobacteria / unknown order / unknown family / unknown genus / uncultured Gammaproteobacteria bacterium
ASV466	Uncultured gamma proteobacterium clone AG-319-D05 16S ribosomal RNA gene, partial sequence	MH075012	86473	99.605	100	6.14e-126	462	Genbank	Bacteria / Proteobacteria / Gammaproteobacteria / unknown order / unknown family / unknown genus / uncultured Gammaproteobacteria bacterium
