#Query ID	#Subject	#Subject accession	#Subject Taxonomy ID	#Identity percentage	#Coverage	#evalue	#bitscore	#Source	#Taxonomy
ASV571	Oncorhynchus nerka isolate FB1 mitochondrion, complete genome	MG993162	8023	98.824	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
ASV571	Oncorhynchus nerka isolate FB7 mitochondrion, complete genome	MH003641	8023	98.824	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
ASV571	Oncorhynchus nerka isolate FB2 mitochondrion, complete genome	MH003639	8023	98.824	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
ASV571	Oncorhynchus nerka mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:043713	LC091630	8023	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
ASV571	Oncorhynchus keta mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:042256	LC091629	8018	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus keta
ASV571	Oncorhynchus keta mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:224700	LC069501	8018	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus keta
ASV571	Oncorhynchus keta mitochondrion, complete genome	NC_017838	8018	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus keta
ASV571	Oncorhynchus nerka mitochondrion, complete genome	NC_008615	8023	98.824	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
ASV571	Oncorhynchus mykiss albino mutant 12S ribosomal RNA, complete sequence; tRNA-Val, complete sequence and 16S ribosomal RNA, complete sequence, mitochondrial genes for mitochondrial products	AF125509	8022	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus mykiss
ASV572	Clupea pallasii CBM:ZF:20436 mitochondrial gene for 12S rRNA, partial sequence	LC552350	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV572	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151385	LC091582	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV572	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:112517	LC091581	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV572	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:049684	LC091580	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV572	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:192191	LC020932	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV572	Clupea pallasii mitochondrial DNA, complete genome	AP009134	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV572	Clupea harengus mitochondrion, complete genome	MN122931	7950	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV572	Clupea harengus isolate SF77 12S ribosomal RNA gene, partial sequence; mitochondrial	MH194498	7950	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV572	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:048004	LC091579	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV572	Sprattus sprattus isolate SEA0267 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MW818344	196075	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Sprattus / Sprattus sprattus
ASV573	Clupea pallasii CBM:ZF:20436 mitochondrial gene for 12S rRNA, partial sequence	LC552350	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV573	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151385	LC091582	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV573	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:112517	LC091581	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV573	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:049684	LC091580	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV573	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:192191	LC020932	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV573	Clupea pallasii mitochondrial DNA, complete genome	AP009134	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV573	Clupea harengus mitochondrion, complete genome	MN122931	7950	98.256	100	8.97e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV573	Clupea harengus isolate SF77 12S ribosomal RNA gene, partial sequence; mitochondrial	MH194498	7950	98.256	100	8.97e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV573	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:048004	LC091579	30724	98.256	100	8.97e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV573	Sprattus sprattus isolate SEA0267 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MW818344	196075	98.256	100	8.97e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Sprattus / Sprattus sprattus
ASV574	Rhacochilus vacca mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:113150	LC091972	50905	98.810	100	3.13e-77	300	Genbank	Eukaryota / Chordata / Actinopteri / unknown order / Embiotocidae / Rhacochilus / Rhacochilus vacca
ASV574	Rhacochilus vacca mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:047650	LC091971	50905	98.810	100	3.13e-77	300	Genbank	Eukaryota / Chordata / Actinopteri / unknown order / Embiotocidae / Rhacochilus / Rhacochilus vacca
ASV574	Rhacochilus vacca 12S ribosomal RNA gene, partial sequence; mitochondrial	AY279572	50905	98.810	100	3.13e-77	300	Genbank	Eukaryota / Chordata / Actinopteri / unknown order / Embiotocidae / Rhacochilus / Rhacochilus vacca
ASV574	Zalembius rosaceus isolate SIO 95-03 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MW630187	100204	98.214	100	1.46e-75	294	Genbank	Eukaryota / Chordata / Actinopteri / unknown order / Embiotocidae / Zalembius / Zalembius rosaceus
ASV574	Phanerodon furcatus isolate SIO 02-72 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MW630186	100200	98.214	100	1.46e-75	294	Genbank	Eukaryota / Chordata / Actinopteri / unknown order / Embiotocidae / Phanerodon / Phanerodon furcatus
ASV574	Phanerodon furcatus voucher LACM:DISCO 13429 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MW575776	100200	98.214	100	1.46e-75	294	Genbank	Eukaryota / Chordata / Actinopteri / unknown order / Embiotocidae / Phanerodon / Phanerodon furcatus
ASV574	Embiotoca lateralis mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:155041	LC091976	229144	97.619	100	6.78e-74	289	Genbank	Eukaryota / Chordata / Actinopteri / unknown order / Embiotocidae / Embiotoca / Embiotoca lateralis
ASV574	Embiotoca lateralis mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:113232	LC091975	229144	97.619	100	6.78e-74	289	Genbank	Eukaryota / Chordata / Actinopteri / unknown order / Embiotocidae / Embiotoca / Embiotoca lateralis
ASV575	Pleuronichthys coenosus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:110216	LC145920	269452	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Pleuronichthys / Pleuronichthys coenosus
ASV575	Pleuronichthys coenosus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:047634	LC145919	269452	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Pleuronichthys / Pleuronichthys coenosus
ASV575	Pleuronichthys verticalis 12S ribosomal RNA gene, partial sequence; mitochondrial gene for mitochondrial product	AF488489	195635	98.824	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Pleuronichthys / Pleuronichthys verticalis
ASV576	Megaptera novaeangliae mitochondrial DNA, complete genome	AP006467	9773	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Mammalia / Artiodactyla / Balaenopteridae / Megaptera / Megaptera novaeangliae
ASV576	Megaptera novaeangliae mitochondrion, complete genome	MF409246	9773	98.824	100	2.46e-78	303	Genbank	Eukaryota / Chordata / Mammalia / Artiodactyla / Balaenopteridae / Megaptera / Megaptera novaeangliae
ASV576	Megaptera novaeangliae 12S ribosomal RNA gene, partial sequence; and tRNA-Val gene, complete sequence; mitochondrial	AY012141	9773	98.235	100	1.14e-76	298	Genbank	Eukaryota / Chordata / Mammalia / Artiodactyla / Balaenopteridae / Megaptera / Megaptera novaeangliae
ASV577	Clupea pallasii CBM:ZF:20436 mitochondrial gene for 12S rRNA, partial sequence	LC552350	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV577	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151385	LC091582	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV577	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:112517	LC091581	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV577	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:049684	LC091580	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV577	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:192191	LC020932	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV577	Clupea pallasii mitochondrial DNA, complete genome	AP009134	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV577	Clupea harengus mitochondrion, complete genome	MN122931	7950	98.256	100	8.97e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV577	Clupea harengus isolate SF77 12S ribosomal RNA gene, partial sequence; mitochondrial	MH194498	7950	98.256	100	8.97e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV577	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:048004	LC091579	30724	98.256	100	8.97e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV577	Sprattus sprattus isolate SEA0267 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MW818344	196075	98.256	100	8.97e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Sprattus / Sprattus sprattus
ASV578	Clupea pallasii CBM:ZF:20436 mitochondrial gene for 12S rRNA, partial sequence	LC552350	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV578	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151385	LC091582	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV578	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:112517	LC091581	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV578	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:049684	LC091580	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV578	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:192191	LC020932	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV578	Clupea pallasii mitochondrial DNA, complete genome	AP009134	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV578	Clupea harengus mitochondrion, complete genome	MN122931	7950	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV578	Clupea harengus isolate SF77 12S ribosomal RNA gene, partial sequence; mitochondrial	MH194498	7950	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV578	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:048004	LC091579	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV578	Sprattus sprattus isolate SEA0267 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MW818344	196075	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Sprattus / Sprattus sprattus
ASV579	Hexagrammos decagrammus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151439	LC091901	274741	98.824	100	2.46e-78	303	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos decagrammus
ASV579	Hexagrammos decagrammus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:119939	LC091900	274741	98.824	100	2.46e-78	303	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos decagrammus
ASV579	Hexagrammos decagrammus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:118547	LC091899	274741	98.824	100	2.46e-78	303	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos decagrammus
ASV579	Hexagrammos decagrammus 12S ribosomal RNA gene, partial sequence; mitochondrial	KM057963	274741	98.824	100	2.46e-78	303	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos decagrammus
ASV579	Hexagrammos agrammus mitochondrion, complete genome	MT363637	192376	97.006	98	1.15e-71	281	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos agrammus
ASV579	Hexagrammos agrammus CBM:ZF:19773 mitochondrial gene for 12S rRNA, partial sequence	LC492353	192376	97.006	98	1.15e-71	281	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos agrammus
ASV579	Hexagrammos agrammus CBM:ZF:19760 mitochondrial gene for 12S rRNA, partial sequence	LC492352	192376	97.006	98	1.15e-71	281	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos agrammus
ASV579	Hexagrammos agrammus CBM:ZF:19697 mitochondrial gene for 12S rRNA, partial sequence	LC492351	192376	97.006	98	1.15e-71	281	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos agrammus
ASV579	Hexagrammos agrammus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:17713	LC277980	192376	97.006	98	1.15e-71	281	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos agrammus
ASV579	Hexagrammos agrammus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:15301	AB969905	192376	97.006	98	1.15e-71	281	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos agrammus
ASV580	Isopsetta isolepis mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:154472	LC145941	195617	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Isopsetta / Isopsetta isolepis
ASV580	Psettichthys melanostictus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151421	LC145938	195639	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Psettichthys / Psettichthys melanostictus
ASV580	Parophrys vetulus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:152927	LC145937	172659	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Parophrys / Parophrys vetulus
ASV580	Parophrys vetulus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151394	LC145936	172659	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Parophrys / Parophrys vetulus
ASV580	Psettichthys melanostictus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:118069	LC145925	195639	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Psettichthys / Psettichthys melanostictus
ASV580	Psettichthys melanostictus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151688	LC145924	195639	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Psettichthys / Psettichthys melanostictus
ASV580	Parophrys vetulus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:113572	LC145950	172659	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Parophrys / Parophrys vetulus
ASV580	Psettichthys melanostictus 12S ribosomal RNA gene, partial sequence; mitochondrial gene for mitochondrial product	AF488485	195639	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Psettichthys / Psettichthys melanostictus
ASV580	Isopsetta isolepis 12S ribosomal RNA gene, partial sequence; mitochondrial gene for mitochondrial product	AF488481	195617	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Isopsetta / Isopsetta isolepis
ASV580	Platichthys stellatus CBM:ZF:12417-13 mitochondrial gene for 12S rRNA, partial sequence	LC552481	195632	98.225	100	4.08e-76	296	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Platichthys / Platichthys stellatus
ASV581	Clupea pallasii CBM:ZF:20436 mitochondrial gene for 12S rRNA, partial sequence	LC552350	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV581	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151385	LC091582	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV581	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:112517	LC091581	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV581	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:049684	LC091580	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV581	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:192191	LC020932	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV581	Clupea pallasii mitochondrial DNA, complete genome	AP009134	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV581	Clupea harengus mitochondrion, complete genome	MN122931	7950	98.256	100	8.97e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV581	Clupea harengus isolate SF77 12S ribosomal RNA gene, partial sequence; mitochondrial	MH194498	7950	98.256	100	8.97e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV581	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:048004	LC091579	30724	98.256	100	8.97e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV581	Sprattus sprattus isolate SEA0267 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MW818344	196075	98.256	100	8.97e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Sprattus / Sprattus sprattus
ASV582	Myoxocephalus jaok mitochondrion, complete genome	MN162695	980339	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Myoxocephalus / Myoxocephalus jaok
ASV582	Myoxocephalus jaok mitochondrion, complete genome	NC_045875	980339	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Myoxocephalus / Myoxocephalus jaok
ASV582	Myoxocephalus stelleri mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:222847	LC036940	239743	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Myoxocephalus / Myoxocephalus stelleri
ASV582	Myoxocephalus stelleri mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:222924	LC036905	239743	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Myoxocephalus / Myoxocephalus stelleri
ASV582	Myoxocephalus polyacanthocephalus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:153256	LC091937	238839	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Myoxocephalus / Myoxocephalus polyacanthocephalus
ASV582	Myoxocephalus polyacanthocephalus 12S ribosomal RNA gene, partial sequence; mitochondrial	KM057974	238839	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Myoxocephalus / Myoxocephalus polyacanthocephalus
ASV582	Myoxocephalus scorpius mitochondrion, complete genome	NC_042186	8097	98.225	100	4.08e-76	296	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Myoxocephalus / Myoxocephalus scorpius
ASV582	Myoxocephalus scorpius isolate RF68 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	MH377821	8097	98.225	100	4.08e-76	296	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Myoxocephalus / Myoxocephalus scorpius
ASV582	Myoxocephalus quadricornis isolate FHSC59 12S ribosomal RNA gene, complete sequence; mitochondrial	MG924481	200680	98.225	100	4.08e-76	296	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Myoxocephalus / Myoxocephalus quadricornis
ASV582	Myoxocephalus quadricornis isolate FHSC10 12S ribosomal RNA gene, complete sequence; mitochondrial	MG924480	200680	98.225	100	4.08e-76	296	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Myoxocephalus / Myoxocephalus quadricornis
ASV583	Oncorhynchus keta mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:224700	LC069501	8018	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus keta
ASV583	Oncorhynchus keta mitochondrion, complete genome	NC_017838	8018	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus keta
ASV583	Oncorhynchus nerka mitochondrial gene for 12S rRNA, partial sequence	LC340053	8023	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
ASV583	Oncorhynchus nerka isolate FB1 mitochondrion, complete genome	MG993162	8023	98.235	100	4.08e-76	296	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
ASV583	Oncorhynchus nerka isolate FB7 mitochondrion, complete genome	MH003641	8023	98.235	100	4.08e-76	296	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
ASV583	Oncorhynchus kisutch isolate FB4 mitochondrion, complete genome	MH003640	8019	98.235	100	4.08e-76	296	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus kisutch
ASV583	Oncorhynchus nerka isolate FB2 mitochondrion, complete genome	MH003639	8023	98.235	100	4.08e-76	296	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
